TransactionID,OrderDate,CustomerName,StoreBranch,City,Country,ProductName,Category,UnitPrice_NGN,UnitCost_NGN,Quantity,TotalPrice_NGN,TotalCost_NGN,Profit_NGN
T001438,6/14/2025 16:14,Emeka Ojo,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T000543,11/10/2025 19:43,Amaka Onwuka,Osogbo Supermarket,Osogbo,Nigeria,Sugar (1 kg),Groceries,900,564,1,900,564,336
T000102,3/3/2025 9:31,Chioma Olatunde,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T001056,10/28/2025 19:52,Temitope Olaoye,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T000639,10/4/2025 19:19,Yetunde Gbadebo,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T000654,6/28/2025 15:00,Amaka Oladipo,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T001805,2/6/2025 15:46,Ngozi Idowu,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T000318,2/14/2025 13:24,Fatima Adewale,Osogbo Supermarket,Osogbo,Nigeria,Fanta 330ml (Can),Drinks,340,172,1,340,172,168
T000709,10/25/2025 9:09,Sunday Sambo,Osogbo Supermarket,Osogbo,Nigeria,Coca-Cola 330ml (Can),Drinks,360,205,1,360,205,155
T000949,7/4/2025 15:24,Hassan Olaoye,Osogbo Supermarket,Osogbo,Nigeria,Sugar (1 kg),Groceries,900,564,1,900,564,336
T000763,7/21/2025 13:19,Opeyemi Abdul,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T000133,11/8/2025 17:27,Sunday Adewale,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T001131,6/15/2025 12:05,Mary Okoye,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000604,10/9/2025 9:00,Adebayo Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T001467,4/25/2025 10:26,Aisha Gbadebo,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T001767,3/11/2025 15:37,Ahmed Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T000185,3/16/2025 13:02,Mohammed Idowu,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T001077,7/16/2025 19:56,Sola Ibe,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T001634,4/23/2025 18:22,Aisha Abiola,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T001339,8/27/2025 18:53,Bisi Okafor,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T001746,1/10/2025 18:51,Bisi Okafor,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T001157,11/8/2025 19:04,Nkechi Olaoye,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T001509,10/14/2025 16:35,Susan Balogun,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T000671,10/21/2025 9:26,Susan Gbadebo,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T001688,2/9/2025 18:53,Tunde Eze,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000933,2/2/2025 12:56,Tunde Ojo,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T001093,5/25/2025 11:34,Ibrahim Usman,Osogbo Supermarket,Osogbo,Nigeria,Sugar (1 kg),Groceries,900,564,1,900,564,336
T001446,8/7/2025 11:16,Aisha Eze,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T001516,7/11/2025 10:10,Obinna Onwuka,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T001762,5/22/2025 13:53,Chioma Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Indomie Noodles (1 pack),Groceries,200,121,2,400,242,158
T001394,9/15/2025 10:38,David Bello,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T000481,8/6/2025 12:26,Chioma Abdul,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T001169,9/11/2025 9:13,Ahmed Onwuka,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001698,8/24/2025 17:51,Ibrahim Ogun,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T001173,9/1/2025 19:33,Hassan Iroanya,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001754,2/19/2025 18:33,Oluwakemi Adedayo,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T000136,1/9/2025 14:50,Chinelo Adedayo,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T001469,9/21/2025 11:51,Amaka Afolabi,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001741,10/5/2025 20:35,Opeyemi Eze,Osogbo Supermarket,Osogbo,Nigeria,Indomie Noodles (1 pack),Groceries,200,121,1,200,121,79
T000977,1/24/2025 20:20,Ifeanyi Okoye,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001730,2/3/2025 9:02,Chidi Usman,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T000536,9/27/2025 9:16,Nkechi Usman,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000249,9/3/2025 18:25,Hassan Ogunleye,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000800,9/11/2025 17:40,Nkechi Bello,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000243,5/18/2025 13:17,Ngozi Ibe,Osogbo Supermarket,Osogbo,Nigeria,Sugar (1 kg),Groceries,900,564,1,900,564,336
T001097,8/9/2025 9:57,Chidi Ogunleye,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T000948,5/8/2025 13:18,Oluwakemi Ogunbiyi,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T001016,3/20/2025 14:50,Angel Sambo,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T001516,7/11/2025 10:10,Obinna Onwuka,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001385,6/5/2025 13:48,Aisha Onwuka,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001253,10/12/2025 12:26,Susan Balogun,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001173,9/1/2025 19:33,Hassan Iroanya,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T001485,3/23/2025 19:26,Ibrahim Balogun,Osogbo Supermarket,Osogbo,Nigeria,Sugar (1 kg),Groceries,900,564,1,900,564,336
T000950,11/9/2025 20:27,Nkechi Balogun,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T000552,11/1/2025 17:33,Obinna Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T001080,2/23/2025 13:58,Yetunde Gbadebo,Osogbo Supermarket,Osogbo,Nigeria,Bread - Small Loaf,Bakery,250,167,1,250,167,83
T000043,1/19/2025 16:05,Aisha Onwuka,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000692,7/9/2025 11:13,Oluwakemi Adedayo,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000562,10/13/2025 12:03,Bisi Ogunbiyi,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000912,10/23/2025 11:19,Adebayo Okoye,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T000463,1/20/2025 20:24,David Afolabi,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T001015,8/6/2025 20:09,Opeyemi Idowu,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T001547,10/7/2025 10:01,David Sambo,Osogbo Supermarket,Osogbo,Nigeria,Sugar (1 kg),Groceries,900,564,1,900,564,336
T001723,3/26/2025 13:21,Ifeanyi Ibe,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T000435,10/18/2025 14:51,Aisha Onwuka,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001459,6/3/2025 12:44,Kunle Emmanuel,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000025,10/25/2025 14:30,Opeyemi Ibe,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T001549,9/9/2025 18:16,Ibrahim Idowu,Osogbo Supermarket,Osogbo,Nigeria,Sugar (1 kg),Groceries,900,564,1,900,564,336
T001618,5/8/2025 10:39,Ibrahim Usman,Osogbo Supermarket,Osogbo,Nigeria,Indomie Noodles (1 pack),Groceries,200,121,1,200,121,79
T001859,11/5/2025 14:41,Chidi Abdul,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T000658,8/11/2025 13:21,Tunde Emmanuel,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T000831,7/30/2025 10:05,Yetunde Adewale,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T001344,10/27/2025 15:09,Nkechi Idowu,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000940,3/5/2025 13:15,Susan Eze,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T000978,11/10/2025 10:22,Susan Eze,Osogbo Supermarket,Osogbo,Nigeria,Fanta 330ml (Can),Drinks,340,172,1,340,172,168
T001195,5/26/2025 17:42,Oluwakemi Adedayo,Osogbo Supermarket,Osogbo,Nigeria,Coca-Cola 330ml (Can),Drinks,360,205,1,360,205,155
T001523,7/7/2025 11:15,Ibrahim Okafor,Osogbo Supermarket,Osogbo,Nigeria,Coca-Cola 330ml (Can),Drinks,360,205,1,360,205,155
T001382,9/30/2025 20:10,Yetunde Achebe,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T000269,2/18/2025 11:48,Ahmed Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T001615,2/24/2025 20:59,Emeka Olawale,Osogbo Supermarket,Osogbo,Nigeria,Yoghurt (125g),Dairy,250,137,1,250,137,113
T000411,10/10/2025 9:00,Ahmed Adewale,Osogbo Supermarket,Osogbo,Nigeria,Coca-Cola 330ml (Can),Drinks,360,205,1,360,205,155
T001822,2/12/2025 16:55,Mary Adewale,Osogbo Supermarket,Osogbo,Nigeria,Yoghurt (125g),Dairy,250,137,1,250,137,113
T000518,6/14/2025 10:06,Hassan Gbadebo,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T001846,3/31/2025 12:16,Sunday Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T000031,3/6/2025 19:55,Ibrahim Okafor,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T000731,7/26/2025 10:14,Oluwakemi Achebe,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T001202,10/6/2025 18:56,Sunday Iroanya,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T000670,5/23/2025 9:46,Susan Eze,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T000285,2/13/2025 12:35,Mohammed Olatunde,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T001628,9/11/2025 19:34,Aisha Abiola,Osogbo Supermarket,Osogbo,Nigeria,Bread - Small Loaf,Bakery,250,167,1,250,167,83
T000382,1/10/2025 12:14,Chinelo Olawale,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T001016,3/20/2025 14:50,Angel Sambo,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T000449,6/19/2025 20:07,Angel Emmanuel,Osogbo Supermarket,Osogbo,Nigeria,Indomie Noodles (1 pack),Groceries,200,121,1,200,121,79
T001743,6/22/2025 10:32,Hassan Ogunleye,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000992,1/12/2025 17:25,Opeyemi Okafor,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000424,5/9/2025 17:04,Opeyemi Afolabi,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T000467,4/10/2025 16:59,David Olawale,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T001735,1/20/2025 12:42,Chidi Ojo,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001560,4/14/2025 20:09,Mary Afolabi,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001304,6/4/2025 9:14,Ibrahim Olawale,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000379,9/15/2025 18:19,Hassan Olaoye,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T001282,4/24/2025 20:04,Angel Bello,Osogbo Supermarket,Osogbo,Nigeria,Yoghurt (125g),Dairy,250,137,1,250,137,113
T001021,8/28/2025 17:18,Ngozi Balogun,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T000593,6/29/2025 16:29,Nkechi Usman,Osogbo Supermarket,Osogbo,Nigeria,Indomie Noodles (1 pack),Groceries,200,121,1,200,121,79
T001805,2/6/2025 15:46,Ngozi Idowu,Osogbo Supermarket,Osogbo,Nigeria,Fanta 330ml (Can),Drinks,340,172,1,340,172,168
T000693,10/7/2025 17:21,Yetunde Ibrahim,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T001247,10/11/2025 15:46,Mohammed Idowu,Osogbo Supermarket,Osogbo,Nigeria,Tomato (1kg),Produce,900,456,1,900,456,444
T001880,3/24/2025 18:44,Mohammed Olawale,Osogbo Supermarket,Osogbo,Nigeria,Coca-Cola 330ml (Can),Drinks,360,205,1,360,205,155
T001338,3/30/2025 16:02,Ngozi Balogun,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000172,9/16/2025 16:48,Chioma Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T001861,7/28/2025 19:07,Opeyemi Onwuka,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000414,6/12/2025 17:14,Bisi Ogunbiyi,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T001515,8/9/2025 13:31,Opeyemi Abdul,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T001161,6/4/2025 13:20,Obinna Okonkwo,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000247,4/18/2025 16:51,Tunde Adedayo,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T000583,9/5/2025 20:55,Nkechi Bello,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T001793,1/24/2025 20:11,Amaka Abdul,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T001346,5/13/2025 12:29,Kunle Ogun,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001472,6/4/2025 14:45,Chinelo Oladipo,Osogbo Supermarket,Osogbo,Nigeria,Yoghurt (125g),Dairy,250,137,1,250,137,113
T001417,6/18/2025 17:04,Tunde Bello,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T000242,10/11/2025 10:38,Ahmed Okafor,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000257,9/1/2025 10:28,Hassan Iroanya,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000472,10/2/2025 9:44,Sola Adedayo,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000187,5/20/2025 11:06,Tunde Emmanuel,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T000596,7/25/2025 18:26,Yetunde Balogun,Osogbo Supermarket,Osogbo,Nigeria,Coca-Cola 330ml (Can),Drinks,360,205,1,360,205,155
T001166,8/24/2025 10:08,Sunday Sambo,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T001741,10/5/2025 20:35,Opeyemi Eze,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T001154,7/10/2025 14:09,Angel Okoye,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000550,7/27/2025 9:38,Mohammed Ibrahim,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001489,9/7/2025 13:14,Hassan Gbadebo,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T001368,1/19/2025 17:47,Sunday Ogunbiyi,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000984,2/14/2025 10:05,Sunday Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T001439,7/5/2025 14:12,Chioma Olawale,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T000022,6/24/2025 13:56,David Adewale,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T001618,5/8/2025 10:39,Ibrahim Usman,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001265,8/4/2025 17:09,Opeyemi Afolabi,Osogbo Supermarket,Osogbo,Nigeria,Yoghurt (125g),Dairy,250,137,1,250,137,113
T000329,6/4/2025 14:08,Opeyemi Usman,Osogbo Supermarket,Osogbo,Nigeria,Fanta 330ml (Can),Drinks,340,172,1,340,172,168
T000406,5/31/2025 16:51,Fatima Ogunbiyi,Osogbo Supermarket,Osogbo,Nigeria,Bread - Small Loaf,Bakery,250,167,1,250,167,83
T000274,3/22/2025 16:29,Obinna Onwuka,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T001406,8/19/2025 20:16,Yetunde Abiola,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T001002,2/2/2025 20:58,Nkechi Idowu,Osogbo Supermarket,Osogbo,Nigeria,Fanta 330ml (Can),Drinks,340,172,1,340,172,168
T001832,2/9/2025 10:58,Chioma Abiola,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T000629,5/16/2025 11:28,Opeyemi Eze,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T000627,1/30/2025 18:42,Temitope Ibrahim,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T000921,6/27/2025 20:53,Kunle Abiola,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T001334,10/7/2025 10:02,Ibrahim Oladipo,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T001597,7/19/2025 12:50,Ngozi Balogun,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T001871,4/9/2025 18:21,Chinelo Achebe,Osogbo Supermarket,Osogbo,Nigeria,Yoghurt (125g),Dairy,250,137,1,250,137,113
T001254,11/9/2025 17:20,Mary Gbadebo,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T001690,5/11/2025 14:14,Ibrahim Olatunde,Osogbo Supermarket,Osogbo,Nigeria,Bread - Small Loaf,Bakery,250,167,1,250,167,83
T001252,1/9/2025 16:00,Emeka Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001790,11/10/2025 10:05,Ahmed Adewale,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T001558,2/3/2025 10:01,Adebayo Okoye,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T000994,6/15/2025 18:55,Oluwakemi Afolabi,Osogbo Supermarket,Osogbo,Nigeria,Tomato (1kg),Produce,900,456,1,900,456,444
T000522,1/7/2025 12:41,Ibrahim Okafor,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T001455,10/24/2025 20:33,Nkechi Iroanya,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000528,5/16/2025 14:56,Opeyemi Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Bread - Small Loaf,Bakery,250,167,1,250,167,83
T000450,3/7/2025 18:37,Kunle Okoye,Osogbo Supermarket,Osogbo,Nigeria,Sugar (1 kg),Groceries,900,564,1,900,564,336
T000531,4/27/2025 20:41,Mohammed Olawale,Osogbo Supermarket,Osogbo,Nigeria,Lays Chips 145g,Snacks,800,547,1,800,547,253
T001450,3/25/2025 15:17,Oluwakemi Ibe,Osogbo Supermarket,Osogbo,Nigeria,Tomato (1kg),Produce,900,456,1,900,456,444
T000683,8/20/2025 18:23,Aisha Gbadebo,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T000555,4/2/2025 16:37,Mary Bello,Osogbo Supermarket,Osogbo,Nigeria,Coca-Cola 330ml (Can),Drinks,360,205,1,360,205,155
T001868,3/18/2025 12:37,Obinna Ojo,Osogbo Supermarket,Osogbo,Nigeria,Biscuit (200g),Snacks,350,231,1,350,231,119
T000016,6/9/2025 18:43,Sunday Ogun,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T001339,8/27/2025 18:53,Bisi Okafor,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000891,4/23/2025 13:46,Chioma Okoye,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T001762,5/22/2025 13:53,Chioma Nwachukwu,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000895,7/11/2025 14:38,Susan Eze,Osogbo Supermarket,Osogbo,Nigeria,Milk (Peak 400g sachet),Dairy,500,277,1,500,277,223
T000835,9/16/2025 11:31,Fatima Iroanya,Osogbo Supermarket,Osogbo,Nigeria,Sugar (1 kg),Groceries,900,564,1,900,564,336
T001428,6/25/2025 19:43,Nkechi Idowu,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000486,7/4/2025 14:35,Amaka Oladipo,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000137,6/26/2025 12:46,Sunday Emmanuel,Osogbo Supermarket,Osogbo,Nigeria,Meat Pie,Bakery,500,261,1,500,261,239
T000813,6/27/2025 16:44,Emeka Afolabi,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001024,11/12/2025 12:58,Ibrahim Sambo,Osogbo Supermarket,Osogbo,Nigeria,Sausage Roll,Bakery,450,325,1,450,325,125
T001719,4/20/2025 15:27,Chinelo Abiola,Osogbo Supermarket,Osogbo,Nigeria,Yoghurt (125g),Dairy,250,137,1,250,137,113
T001502,2/17/2025 10:45,Ahmed Okafor,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000635,9/4/2025 10:36,Opeyemi Idowu,Osogbo Supermarket,Osogbo,Nigeria,Fanta 330ml (Can),Drinks,340,172,1,340,172,168
T001819,2/3/2025 11:44,Angel Gbadebo,Osogbo Supermarket,Osogbo,Nigeria,Biscuits (assorted small pack),Snacks,180,119,1,180,119,61
T000543,11/10/2025 19:43,Amaka Onwuka,Osogbo Supermarket,Osogbo,Nigeria,Eggs (6 pcs),Dairy,500,254,1,500,254,246
T001229,2/1/2025 12:31,Opeyemi Adewale,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T000632,1/20/2025 19:24,Nkechi Emmanuel,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
T001455,10/24/2025 20:33,Nkechi Iroanya,Osogbo Supermarket,Osogbo,Nigeria,Fanta 330ml (Can),Drinks,340,172,1,340,172,168
T000445,5/16/2025 14:14,Amaka Usman,Osogbo Supermarket,Osogbo,Nigeria,Bottled Water 75cl,Drinks,150,83,1,150,83,67
